# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0005-0063",1.8037543990408498,1.3251777017435504,-0.6687876528389882,1.2057288635620331,1.33136322568987,-0.47231495651568345,-0.15673359010802113,-0.06614879185723943,-1.4139558951921458,1.6980481950945414,1.724348663881381,1.6134173629130188,0.20791813687220184,1.8506749104389737,1.7887819326757608,5
"0006-0158",1.4844146592741954,0.5416163375574214,-0.6560679562835086,-1.1600076742330891,-0.6978801130701697,-0.5792193302733342,-0.38881542474262165,-0.3489848144117147,1.1386364644965745,0.8155829693025254,0.26627142481450683,0.4315302934730241,-1.30762425211402,2.587614099290329,2.3561109060253678,5
"0007-0172",1.1845299929251834,0.5391712620929923,-0.7717046694047891,-1.6285068089172583,-0.20000071970852495,-0.7245913360985021,-0.5542525700680923,-0.48544239255033705,1.462293052782151,0.9200611384070392,0.14685395099889043,0.5374869221478775,-0.9860898664778848,2.5218807209801337,1.921595025547063,5
"0008-0189",2.251540280881395,1.229867554783933,-0.7294758260306811,-0.3014169886469089,0.19871316815850903,-0.7819724781802488,-0.4697940428419862,-0.5113506063988167,1.8601925143174416,1.449446469870768,1.3292130607317407,1.1878945375460042,-0.35383086430901933,2.7193536630835258,2.4908351546053495,5
"0009-0194",1.781210838159355,1.294813355095913,-0.17719302212793409,-0.343421809328718,0.583024240116929,-0.32546299576756876,-0.18158745548342647,0.006797459129940009,1.7702370975641095,1.195225248862112,0.7652481155046047,0.8409065556117064,-0.5091658515102031,2.5014058287946153,1.9462848209073957,5
"0010-0209",1.917208027627474,1.3466275312775355,-0.6212900595565554,0.597994302800501,0.31127351144844795,-0.4635189312481831,-0.5030732986197144,-0.35010105103564904,0.8233282010419742,1.5485443422735337,1.4153792820450235,1.3603171265693383,-0.4527348446750432,1.0415772753041708,2.2801956848906766,5
"0011-0211",1.923589701366856,1.2664597746399995,-0.7969930830978686,-3.1960538200169353,-0.280016413435332,-0.7068823055868396,-0.3017716478342205,-0.15765450652645807,1.7641879822161695,1.0494154157818105,0.006015526371617952,0.5324166316874326,-1.0959928370511944,2.2739523777545045,2.217565403926205,5
"0012-0216",1.2781463431541198,0.535031897596248,-0.7952484563543774,-8.082251485687637,-2.0910519736983595,-1.052223708229767,-0.5592878651702664,-0.5469729361045204,1.6482852076062393,0.8365977017049975,-0.01906826663747907,0.4889725894965711,-0.8404139667094128,2.333757282286099,2.722323491917834,5
"0013-0215",1.5564864246282841,1.289553440127614,-0.30212643284929896,1.0827473188678578,0.895616708323054,-0.15428195115211807,0.11906480173750111,0.12833692274031705,1.4576017482557653,1.115261972033652,1.635434903238286,1.2068280678178347,-0.12829854263512264,2.155622558386348,1.552384384517575,5
"0014-0223",1.7955559881238745,1.5902625663322176,-0.38842851751418284,1.0274058585521963,1.2612710554416502,-0.3017716478342205,0.19072440458415763,0.11509780877715237,1.5696755511477019,1.8216934122501378,1.70888903556148,1.4641755485855317,0.06376758345679079,2.006790434141646,1.8129567375941846,5
"0015-0240",2.032824676209451,1.7860594094675033,-0.21225094632689245,1.3035426637817338,0.744905975858325,-0.11998245512090477,0.2734815096923562,0.08567695266858877,2.8575882324134287,2.882632282395848,2.628565496897293,2.335637190888244,1.2482557450462366,3.322167018754719,3.2465685403165345,5
"0016-0237",1.8702269251632195,1.0183509146463194,-0.7739773109624357,1.1842892413366979,0.2642591917247028,-0.5778153239968766,-0.2762057114099923,-0.26110607751488857,1.3038275734620068,0.9709100261477861,1.2857896570792047,1.0287196094851563,-0.4052026686258756,2.4480563013252485,1.6689632311012144,5
"0017-0237",2.1683639018291796,1.5583654942286564,-0.6868712490357467,0.670059992850371,0.8990389264342618,-0.47779883553653857,0.04538665870126124,-0.03850753281688668,1.283611795606685,1.410590186686468,1.625416601783229,1.2916463263475055,-0.04424895535712814,2.2512089249325307,1.6367631375113039,5
"0018-0254",2.188206504836998,1.184931116814484,-0.3316569855799356,1.1024523608525776,0.7034557904578982,-0.2838421028641154,-0.10617715991370869,-0.13668436781065463,2.2015581551148315,1.8449288138862006,1.5549916894694888,1.5530507579278723,0.2594138196060367,2.840776774757753,3.043635095780518,5
"0019-0255",0.5606645155692842,0.0,-0.5634265944110091,-5.943362485364381,-1.862403141368441,-0.37002994803284217,-0.8889910019117817,-0.6019472707867575,0.4665217648243871,0.4857498324413463,0.6487609605892075,0.4815449088124115,-0.5990779382666434,2.727242233419366,1.9403859901104443,5
"0020-0265",1.219150782172683,0.35415347021823607,-0.6687876528389882,-8.082251485687637,-2.852282555462362,-0.4909989371292909,-0.8870784191739025,-0.6375345248131934,0.9131378098223628,-0.819955338286932,-0.10471935863473014,0.06327523400051938,-1.079643404209504,2.6644407042740106,1.4009425594337248,5
"0021-0482",1.1928407909082424,0.20107612838107514,-0.5465197470793113,0.22020100140307974,-1.3727459461590739,-0.41826953762860697,-0.4957253723700781,-0.6713510019928606,1.9630388383579565,1.4277247763224725,-0.8588186893409926,0.1274135970384851,-0.6350563042898703,2.5143100447291857,2.563818655744022,5
"0022-0530",1.8669474010432179,0.9910730299653459,-0.5492419670637005,-1.1600076742330891,-0.2665703631629732,-0.31103763687912434,-0.23588171453792128,-0.2249815526947092,1.7858835147047412,1.7245824800769753,-0.6330781403309942,0.28538406174455666,-0.8217443480124471,2.4565033616054635,2.7299321321125234,5
