# b'"cell id","p-S6","PD-L1","Mcl1","Vim","NF\xce\xbaBp65","p-Akt","E-Cad","Bim","p-Rb","FOXO1A","p-Stat3","SOX2","p-\xc9\xa3H2AX","Ki67","PCNA","group id"'
"0010-0656",1.149680636186881,0.18744007335050483,-1.5202718590591928,0.35450840333146694,-0.2343900481480219,-1.5259002990315391,-1.7536724247334083,-1.4152685964227647,0.476370013503276,0.916736923452067,1.0106269192271018,0.5758033379496315,-0.0024571840560909664,1.4040957722112157,1.0357284609088797,6
"0011-0662",1.3651840289637196,0.4999907163504691,-1.5172154279493917,-0.21580766059503276,-0.4594393290094274,-1.5182332006975248,-1.9209016234781888,-1.4422721596447294,-0.6827153980662821,1.2049094901650292,1.0556451971495626,0.6767257435634999,-0.8049242252011872,1.306437612693852,0.8188319432758746,6
"0012-0804",1.474439314106549,0.9894516744933046,-1.2926487327945768,0.631668132018488,0.5434211730368776,-0.9195311469218233,-0.7800366915389354,-0.5395703105472407,1.7784329731767006,2.368868716566432,1.019480285151909,1.0380225895371957,-0.4532768236087801,2.184626395089353,1.6251769063402612,6
"0013-0850",1.3207737170759746,0.5734798880287677,-1.5545252410853134,-0.1423030071738527,-0.6009246960752375,-1.3045025678468036,-1.9621047448769033,-1.1896476258029711,0.15882524769888917,0.9477410337546619,0.6527388640453431,0.04205289297260606,-1.5141683101524483,1.4590508454877096,0.9500302184440734,6
"0001-0009",-8.937313978487303,-8.937313978487303,-2.4808991739363906,-8.937313978487303,-8.937313978487303,-2.458484878862148,-8.937313978487303,-2.7466011106490305,-2.978478517121209,-1.6924409569820087,-5.666984872030187,-8.937313978487303,-3.4878432768077774,-1.4052140514049372,-8.937313978487303,6
"0002-0033",-8.937313978487303,-1.4065791873788092,-1.8175238216639764,-1.3286402932914143,-2.262566997834945,-1.6863988747341363,-2.9334540722434443,-1.317331211282597,-1.170765733161879,-0.8222896338227841,0.30600390837403246,-0.5441733602693493,-1.4189500051512844,0.6638282530402666,-1.719470040063726,6
"0003-0062",-8.937313978487303,-1.7107901088691833,-1.7692565597561236,-1.715741153448759,-2.5385277145029983,-1.8510460540797231,-3.217648312203564,-1.4217205276046085,-1.7686023487601545,-1.6973017633641527,-0.5793883022674535,-1.3849564881773881,-2.0933710843435236,0.37488174322386847,-2.294142926266547,6
"0004-0075",-8.937313978487303,-1.4522321064632013,-1.7225881024735994,-4.852481176637798,-4.12423571382778,-1.7646860452180038,-4.321846987021844,-1.7440534947114479,-0.8034283957134374,-0.12218521190556686,-1.8418558147309758,-1.552942605869836,-1.9732776148503888,0.3860908474612863,-1.8805983231723404,6
"0005-0120",-8.937313978487303,-1.7238380547877599,-1.758840198285852,-0.5393789852448556,-1.7556072115704326,-1.7446918360382044,-3.9829809942044108,-1.8762180619593014,-1.2133875742097464,-0.5420611022513793,-0.6561343022218988,-1.214890589039018,-2.017583687030574,0.024464131663993527,-2.785613731467551,6
"0006-0307",1.3738907111018221,1.030248753485207,-1.5264134947925267,0.6865435962958433,-0.030353311291630547,-1.3800666897885998,-1.0310036065810149,-0.8314709783603131,0.5434859562764913,1.4875551769092237,1.1889679444064587,0.6377590169595493,-0.6933701801790626,1.5706776652821564,1.4321372411258757,6
"0007-0348",0.5264987029796568,0.24459852350230626,-1.621107387877581,0.03550674957016042,-0.20808558565533453,-1.4460545247212426,-1.254381863483566,-0.9175745473689609,0.8184383544114446,1.506108209595407,1.1056527808058618,0.7671994497067676,-0.5090422780765973,1.5469737512942867,1.430804389294357,6
"0008-0365",1.6371625140328625,1.1888320477319017,-1.4470023555826366,0.8026657439853189,-0.398461453149368,-1.4166475369686662,-0.9100629952539858,-0.6798489690589822,0.8882805167205063,1.6478474118114743,1.3871586224150185,0.763411036654567,-0.2660524534913087,1.798412189635414,1.6945548056127695,6
"0009-0376",1.4107856746442504,1.0312834631746135,-1.4622916855659343,0.12119834759126391,-0.22638396636187785,-1.4866595739289616,-1.2458147023331545,-0.9251426188012086,0.8048131496953328,1.6497564874734145,0.74414483859643,0.5022887069392628,-0.8312148078247699,1.5952593996093274,1.4342927413109,6
"0010-0384",1.6800864719064226,1.1435490022242139,-1.4399154258348883,1.1643424379933123,-0.024963152250503384,-1.3160825595978247,-0.6103279940390234,-0.5777964055346061,1.0581265337819623,1.6572714562304949,1.511290212639878,0.9506340079807618,-0.16546306494169905,1.9084015485180323,1.8217781734648035,6
"0011-0401",1.5786014681073883,1.1132671826506577,-1.5780309530704377,0.5208158050810763,0.12386305616766613,-1.5662090338558086,-0.9554221802729375,-0.7228109191501222,1.0405085311537992,1.6726368998966432,0.9632305977391606,0.6233891373436773,-0.4464544955229215,1.5974295262973897,1.4864455898309465,6
"0012-0414",1.6002256577848826,1.1965828261164777,-1.5161986900095155,0.5363994566401384,0.1759050645436755,-1.6137981055952046,-1.0238350249995625,-0.7212031774099881,0.8439935671167174,1.7698037653575582,1.1820816926365794,0.8546337278147487,-0.429684978485664,1.7052145617160228,1.806982196228418,6
"0013-0428",1.6456980352840596,1.2615216499664648,-1.4263542791525676,-0.37757771445575194,-0.2475921918468078,-1.385402203217465,-1.0537820644969083,-0.7881002440682288,0.971118676848409,1.761559422366373,0.8958239611758021,0.6114763160565442,-0.4727739530334052,1.737765647995122,1.6738928145419916,6
"0014-0434",1.7458378427911452,1.4071322337059051,-1.45509596074608,0.5588506162061062,0.3083014481440074,-1.4189500051512844,-0.7179959665104221,-0.4538035350998051,0.8900228784940101,1.8339727881542718,1.524177520808772,1.0765045116681673,-0.1469439588580368,1.846372647368275,1.9279160466098695,6
"0015-0463",1.5883560832587058,1.2205021773588687,-1.3664130991984829,0.18882651507604997,-0.510528105566534,-1.4011292561410302,-1.1264391277906958,-0.7722790892672329,0.6369333333896456,1.5153430169935458,1.2069470017877855,0.6849139666781667,-0.5592810205093599,1.7112580803136233,1.563695365131096,6
"0016-0469",1.555840414756581,1.3236283088716014,-1.3499264353915716,-0.24773509456825415,-0.32387885966020846,-1.27932869129517,-1.1254069478307764,-0.6904733532303826,-4.347379265141989,1.7142561646835297,1.3146505361735876,0.8478714536912868,-0.4240434707445093,1.7831512452701528,1.6096833516338798,6
"0017-0475",0.5598707901882722,-0.09888634390017792,-1.2018181279406583,0.2896046122764293,-0.018351165536531155,-1.441800368337777,-1.4768409340307356,-0.942741702584386,1.0046399643105772,0.974492327077737,0.4931332587355257,0.31825097040524497,-0.6636879884761999,1.8710296183572694,1.867709141924582,6
"0018-0504",1.534667293411614,1.1488322406815392,-1.0241456203079,0.33698211983455195,0.5724735105904024,-1.3111029985040599,-0.8096758340984049,-0.5813814496952006,0.9581082868838955,1.6220753252972173,0.854776094762471,0.6709823785698426,-0.341460080074544,1.729568385222798,1.5628074588506085,6
"0019-0511",1.6629977611269275,1.1044704872709108,-1.2959046140604915,0.9850872769569996,0.5038401335524298,-1.1962679102834715,-0.36464312935512844,-0.40362597751799,0.9840453678970178,1.8291485888693266,1.6649836898806338,1.4327231511686698,0.36269212788621985,1.3404408514418265,1.8497470458005854,6
"0020-0511",1.6461497971007208,1.0498445071296096,-1.5398504869850953,0.5291967459961011,0.13863611784419483,-1.4011292561410302,-0.7705901682616627,-0.6580711704731357,1.0638025179859767,1.5839942788424963,1.1270599892199265,0.7391498797064742,-0.3171159237849448,1.9473912266236741,1.9096086617526442,6
"0021-0526",1.2983394444278673,1.019963125193371,-0.9950604887300738,1.1677489964857113,0.6218927899181441,-1.071213197291212,-0.46741870519365847,-0.32372465167547126,1.594874602538379,1.8719738530301608,1.9682258054744608,1.464920199555909,0.40539078042708,2.0536917668471997,1.290512788048785,6
"0022-0527",1.6376398379309958,1.3173134979875165,-1.7897531337349646,-0.6743600886265302,-0.0954439867493555,-1.5445439283269051,-0.820007483490242,-0.6354931127314689,-0.9145072768852849,1.5966162572875469,1.221357661088934,0.8765558762812979,-0.306298295135198,1.826314712464356,1.678588483970593,6
"0023-0537",1.5747051509156194,1.2171057792918116,-1.1039812232392796,0.9679878272956781,0.6776892465431636,-1.194056419969657,-0.4099934421828362,-0.4640419540689944,1.711298381037727,2.081378031544441,1.476225248393213,1.2245757691059094,0.2951839907632863,2.183822719418501,2.0163894035355217,6
"0024-0541",1.64322051351445,1.3857922791085855,-1.1375118908974944,0.767561951684355,0.5190913116146234,-1.1501170313693958,-0.2349544471789855,-0.257934082753966,0.9988634886553491,1.601733219297607,1.1349441462424803,0.9200320915231384,-0.16704382407853835,1.9521379882722805,1.9502832406156934,6
